id,timestamp,type,value,isSynced
12977,2025-05-07 23:29:00.477,heart_rate,91,0.0
12978,2025-05-07 23:29:00.478,heart_rate,91,0.0
12979,2025-05-07 23:29:00.479,heart_rate,92,0.0
12980,2025-05-07 23:29:00.480,heart_rate,93,0.0
12981,2025-05-07 23:29:00.481,heart_rate,94,0.0
12982,2025-05-07 23:29:00.481,heart_rate,95,0.0
12983,2025-05-07 23:29:00.482,heart_rate,95,0.0
12984,2025-05-07 23:29:00.483,heart_rate,94,0.0
12985,2025-05-07 23:29:00.483,heart_rate,94,0.0
12986,2025-05-07 23:29:00.484,heart_rate,93,0.0
12987,2025-05-07 23:29:00.485,heart_rate,91,0.0
12988,2025-05-07 23:29:00.487,heart_rate,92,0.0
12989,2025-05-07 23:29:00.488,heart_rate,93,0.0
12990,2025-05-07 23:29:00.489,heart_rate,92,0.0
12991,2025-05-07 23:29:00.489,heart_rate,94,0.0
12992,2025-05-07 23:29:00.490,heart_rate,94,0.0
12993,2025-05-07 23:29:00.491,heart_rate,93,0.0
12994,2025-05-07 23:29:00.492,heart_rate,91,0.0
12995,2025-05-07 23:29:00.493,heart_rate,91,0.0
12996,2025-05-07 23:29:00.493,heart_rate,90,0.0
12997,2025-05-07 23:29:00.495,heart_rate,91,0.0
12998,2025-05-07 23:29:00.496,heart_rate,94,0.0
12999,2025-05-07 23:29:00.497,heart_rate,95,0.0
13000,2025-05-07 23:29:00.497,heart_rate,95,0.0
13001,2025-05-07 23:29:00.498,heart_rate,94,0.0
13002,2025-05-07 23:29:00.499,heart_rate,95,0.0
13003,2025-05-07 23:29:00.499,heart_rate,0,0.0
13004,2025-05-07 23:29:00.500,heart_rate,95,0.0
13005,2025-05-07 23:29:00.500,heart_rate,94,0.0
13006,2025-05-07 23:29:00.501,heart_rate,94,0.0
13007,2025-05-07 23:29:00.502,heart_rate,95,0.0
13008,2025-05-07 23:29:00.502,heart_rate,95,0.0
13009,2025-05-07 23:29:00.503,heart_rate,94,0.0
13010,2025-05-07 23:29:00.504,heart_rate,94,0.0
13011,2025-05-07 23:29:00.504,heart_rate,93,0.0
13012,2025-05-07 23:29:00.505,heart_rate,92,0.0
13013,2025-05-07 23:29:00.505,heart_rate,92,0.0
13014,2025-05-07 23:29:00.507,heart_rate,93,0.0
13015,2025-05-07 23:29:00.508,heart_rate,93,0.0
13016,2025-05-07 23:29:00.508,heart_rate,0,0.0
13017,2025-05-07 23:29:00.509,heart_rate,93,0.0
13018,2025-05-07 23:29:00.509,heart_rate,94,0.0
13019,2025-05-07 23:29:00.510,heart_rate,94,0.0
13020,2025-05-07 23:29:00.511,heart_rate,94,0.0
13021,2025-05-07 23:29:00.511,heart_rate,94,0.0
13022,2025-05-07 23:29:00.512,heart_rate,94,0.0
13023,2025-05-07 23:29:00.512,heart_rate,95,0.0
13024,2025-05-07 23:30:00.797,heart_rate,95,0.0
13025,2025-05-07 23:30:00.804,heart_rate,96,0.0
13026,2025-05-07 23:30:00.807,heart_rate,96,0.0
13027,2025-05-07 23:30:00.811,heart_rate,97,0.0
13028,2025-05-07 23:30:00.813,heart_rate,98,0.0
13029,2025-05-07 23:30:00.818,heart_rate,97,0.0
13030,2025-05-07 23:30:00.819,heart_rate,96,0.0
13031,2025-05-07 23:30:00.821,heart_rate,97,0.0
13032,2025-05-07 23:30:00.823,heart_rate,98,0.0
13033,2025-05-07 23:30:00.826,heart_rate,98,0.0
13034,2025-05-07 23:30:00.828,heart_rate,98,0.0
13035,2025-05-07 23:30:00.830,heart_rate,100,0.0
13036,2025-05-07 23:30:00.831,heart_rate,101,0.0
13037,2025-05-07 23:30:00.833,heart_rate,101,0.0
13038,2025-05-07 23:30:00.834,heart_rate,103,0.0
13039,2025-05-07 23:30:00.835,heart_rate,105,0.0
13040,2025-05-07 23:30:00.836,heart_rate,106,0.0
13041,2025-05-07 23:30:00.837,heart_rate,109,0.0
13042,2025-05-07 23:30:00.838,heart_rate,111,0.0
13043,2025-05-07 23:30:00.839,heart_rate,111,0.0
13044,2025-05-07 23:30:00.840,heart_rate,110,0.0
13045,2025-05-07 23:30:00.841,heart_rate,111,0.0
13046,2025-05-07 23:30:00.843,heart_rate,110,0.0
13047,2025-05-07 23:30:00.844,heart_rate,109,0.0
13048,2025-05-07 23:30:00.845,heart_rate,108,0.0
13049,2025-05-07 23:30:00.846,heart_rate,107,0.0
13050,2025-05-07 23:30:00.847,heart_rate,107,0.0
13051,2025-05-07 23:30:00.848,heart_rate,107,0.0
13052,2025-05-07 23:30:00.849,heart_rate,109,0.0
13053,2025-05-07 23:30:00.850,heart_rate,109,0.0
13054,2025-05-07 23:30:00.850,heart_rate,107,0.0
13055,2025-05-07 23:30:00.851,heart_rate,106,0.0
13056,2025-05-07 23:30:00.852,heart_rate,106,0.0
13057,2025-05-07 23:30:00.853,heart_rate,108,0.0
13058,2025-05-07 23:30:00.854,heart_rate,108,0.0
13059,2025-05-07 23:30:00.855,heart_rate,109,0.0
13060,2025-05-07 23:30:00.855,heart_rate,111,0.0
13061,2025-05-07 23:30:00.856,heart_rate,112,0.0
13062,2025-05-07 23:30:00.858,heart_rate,114,0.0
13063,2025-05-07 23:30:00.859,heart_rate,118,0.0
13064,2025-05-07 23:30:00.859,heart_rate,117,0.0
13065,2025-05-07 23:30:00.860,heart_rate,116,0.0
13066,2025-05-07 23:30:00.861,heart_rate,117,0.0
13067,2025-05-07 23:30:00.862,heart_rate,119,0.0
13068,2025-05-07 23:30:00.863,heart_rate,119,0.0
13069,2025-05-07 23:30:00.864,heart_rate,119,0.0
13070,2025-05-07 23:30:00.865,heart_rate,120,0.0
13071,2025-05-07 23:30:00.865,heart_rate,123,0.0
13072,2025-05-07 23:30:00.866,heart_rate,125,0.0
13073,2025-05-07 23:30:00.867,heart_rate,125,0.0
13074,2025-05-07 23:30:00.867,heart_rate,124,0.0
13075,2025-05-07 23:30:00.868,heart_rate,125,0.0
13076,2025-05-07 23:30:00.868,heart_rate,123,0.0
13077,2025-05-07 23:30:00.869,heart_rate,122,0.0
13078,2025-05-07 23:30:00.870,heart_rate,119,0.0
13079,2025-05-07 23:30:00.870,heart_rate,120,0.0
13080,2025-05-07 23:30:00.871,heart_rate,118,0.0
13081,2025-05-07 23:30:00.872,heart_rate,118,0.0
13082,2025-05-07 23:30:00.872,heart_rate,119,0.0
13083,2025-05-07 23:30:00.873,heart_rate,120,0.0
13084,2025-05-07 23:30:01.778,heart_rate,121,0.0
13085,2025-05-07 23:30:02.760,heart_rate,122,0.0
13086,2025-05-07 23:30:03.763,heart_rate,121,0.0
13087,2025-05-07 23:30:04.765,heart_rate,120,0.0
13088,2025-05-07 23:30:09.792,heart_rate,122,0.0
13089,2025-05-07 23:30:09.792,heart_rate,123,0.0
13090,2025-05-07 23:30:09.803,heart_rate,123,0.0
13091,2025-05-07 23:30:09.803,heart_rate,122,0.0
13092,2025-05-07 23:30:09.804,heart_rate,123,0.0
13093,2025-05-07 23:30:09.984,steps,13858,0.0
13094,2025-05-07 23:30:09.989,steps,13858,0.0
13095,2025-05-07 23:30:10.781,heart_rate,123,0.0
13096,2025-05-07 23:30:11.786,heart_rate,122,0.0
13097,2025-05-07 23:30:12.793,heart_rate,120,0.0
13098,2025-05-07 23:30:13.857,heart_rate,120,0.0
13099,2025-05-07 23:31:00.075,heart_rate,119,0.0
13100,2025-05-07 23:31:00.076,heart_rate,117,0.0
13101,2025-05-07 23:31:00.076,heart_rate,116,0.0
13102,2025-05-07 23:31:00.077,heart_rate,117,0.0
13103,2025-05-07 23:31:00.077,heart_rate,115,0.0
13104,2025-05-07 23:31:00.078,heart_rate,117,0.0
13105,2025-05-07 23:31:00.078,heart_rate,116,0.0
13106,2025-05-07 23:31:00.079,heart_rate,116,0.0
13107,2025-05-07 23:31:00.079,heart_rate,114,0.0
13108,2025-05-07 23:31:00.079,heart_rate,113,0.0
13109,2025-05-07 23:31:00.079,heart_rate,111,0.0
13110,2025-05-07 23:31:00.080,heart_rate,111,0.0
13111,2025-05-07 23:31:00.080,heart_rate,110,0.0
13112,2025-05-07 23:31:00.080,heart_rate,112,0.0
13113,2025-05-07 23:31:00.081,heart_rate,113,0.0
13114,2025-05-07 23:31:00.128,heart_rate,113,0.0
13115,2025-05-07 23:31:00.129,heart_rate,113,0.0
13116,2025-05-07 23:31:00.130,heart_rate,112,0.0
13117,2025-05-07 23:31:00.130,heart_rate,0,0.0
13118,2025-05-07 23:31:00.130,heart_rate,111,0.0
13119,2025-05-07 23:31:00.131,heart_rate,112,0.0
13120,2025-05-07 23:31:00.131,heart_rate,113,0.0
13121,2025-05-07 23:31:00.131,heart_rate,115,0.0
13122,2025-05-07 23:31:00.132,heart_rate,114,0.0
13123,2025-05-07 23:31:00.132,heart_rate,113,0.0
13124,2025-05-07 23:31:00.132,heart_rate,112,0.0
13125,2025-05-07 23:31:00.133,heart_rate,110,0.0
13126,2025-05-07 23:31:00.134,heart_rate,109,0.0
13127,2025-05-07 23:31:00.134,heart_rate,109,0.0
13128,2025-05-07 23:31:00.135,heart_rate,109,0.0
13129,2025-05-07 23:31:00.135,heart_rate,108,0.0
13130,2025-05-07 23:31:00.135,heart_rate,106,0.0
13131,2025-05-07 23:31:00.135,heart_rate,108,0.0
13132,2025-05-07 23:31:00.136,heart_rate,109,0.0
13133,2025-05-07 23:31:00.136,heart_rate,107,0.0
13134,2025-05-07 23:31:00.145,heart_rate,106,0.0
13135,2025-05-07 23:31:00.145,heart_rate,104,0.0
13136,2025-05-07 23:31:00.146,heart_rate,102,0.0
13137,2025-05-07 23:31:00.146,heart_rate,102,0.0
13138,2025-05-07 23:31:00.147,heart_rate,102,0.0
13139,2025-05-07 23:31:00.147,heart_rate,101,0.0
13140,2025-05-07 23:31:00.147,heart_rate,100,0.0
13141,2025-05-07 23:31:00.148,heart_rate,99,0.0
13142,2025-05-07 23:31:00.148,heart_rate,97,0.0
13143,2025-05-07 23:31:00.148,heart_rate,96,0.0
13144,2025-05-07 23:31:00.148,heart_rate,96,0.0
13145,2025-05-07 23:31:43.306,heart_rate,96,0.0
13146,2025-05-07 23:31:43.312,heart_rate,97,0.0
13147,2025-05-07 23:31:43.314,heart_rate,98,0.0
13148,2025-05-07 23:31:43.316,heart_rate,99,0.0
13149,2025-05-07 23:31:43.317,heart_rate,101,0.0
13150,2025-05-07 23:31:43.319,heart_rate,101,0.0
13151,2025-05-07 23:31:43.320,heart_rate,102,0.0
13152,2025-05-07 23:31:43.322,heart_rate,102,0.0
13153,2025-05-07 23:31:43.323,heart_rate,101,0.0
13154,2025-05-07 23:31:43.326,heart_rate,101,0.0
13155,2025-05-07 23:31:43.327,heart_rate,101,0.0
13156,2025-05-07 23:31:43.329,heart_rate,101,0.0
13157,2025-05-07 23:31:43.332,heart_rate,102,0.0
13158,2025-05-07 23:31:43.337,heart_rate,102,0.0
13159,2025-05-07 23:31:43.340,heart_rate,99,0.0
13160,2025-05-07 23:31:43.341,heart_rate,99,0.0
13161,2025-05-07 23:31:43.343,heart_rate,101,0.0
13162,2025-05-07 23:31:43.345,heart_rate,102,0.0
13163,2025-05-07 23:31:43.346,heart_rate,102,0.0
13164,2025-05-07 23:31:43.347,heart_rate,102,0.0
13165,2025-05-07 23:31:43.348,heart_rate,102,0.0
13166,2025-05-07 23:31:43.349,heart_rate,102,0.0
13167,2025-05-07 23:31:43.350,heart_rate,103,0.0
13168,2025-05-07 23:31:43.351,heart_rate,102,0.0
13169,2025-05-07 23:31:43.352,heart_rate,103,0.0
13170,2025-05-07 23:31:43.353,heart_rate,101,0.0
13171,2025-05-07 23:31:43.355,heart_rate,101,0.0
13172,2025-05-07 23:31:43.356,heart_rate,100,0.0
13173,2025-05-07 23:31:43.356,heart_rate,99,0.0
13174,2025-05-07 23:31:43.357,heart_rate,98,0.0
13175,2025-05-07 23:31:43.358,heart_rate,95,0.0
13176,2025-05-07 23:31:43.359,heart_rate,93,0.0
13177,2025-05-07 23:31:43.360,heart_rate,91,0.0
13178,2025-05-07 23:31:43.360,heart_rate,91,0.0
13179,2025-05-07 23:31:43.361,heart_rate,90,0.0
13180,2025-05-07 23:31:43.362,heart_rate,91,0.0
13181,2025-05-07 23:31:43.364,heart_rate,91,0.0
13182,2025-05-07 23:31:43.364,heart_rate,92,0.0
13183,2025-05-07 23:31:43.365,heart_rate,94,0.0
13184,2025-05-07 23:31:43.366,heart_rate,93,0.0
13185,2025-05-07 23:31:43.367,heart_rate,93,0.0
13186,2025-05-07 23:31:43.367,heart_rate,91,0.0
13187,2025-05-07 23:31:43.368,heart_rate,0,0.0
13188,2025-05-07 23:31:52.347,heart_rate,92,0.0
13189,2025-05-07 23:31:52.350,heart_rate,92,0.0
13190,2025-05-07 23:31:52.352,heart_rate,92,0.0
13191,2025-05-07 23:31:52.354,heart_rate,92,0.0
13192,2025-05-07 23:31:52.356,heart_rate,93,0.0
13193,2025-05-07 23:31:52.358,heart_rate,92,0.0
13194,2025-05-07 23:31:52.360,heart_rate,92,0.0
13195,2025-05-07 23:31:52.362,heart_rate,92,0.0
13196,2025-05-07 23:31:52.364,heart_rate,0,0.0
13197,2025-05-07 23:32:00.385,heart_rate,91,0.0
13198,2025-05-07 23:32:00.387,heart_rate,90,0.0
13199,2025-05-07 23:32:00.387,heart_rate,89,0.0
13200,2025-05-07 23:32:00.388,heart_rate,90,0.0
13201,2025-05-07 23:32:00.389,heart_rate,89,0.0
13202,2025-05-07 23:32:00.390,heart_rate,89,0.0
13203,2025-05-07 23:32:00.390,heart_rate,89,0.0
13204,2025-05-07 23:32:00.391,heart_rate,89,0.0
13205,2025-05-07 23:33:00.801,heart_rate,88,0.0
13206,2025-05-07 23:33:00.802,heart_rate,88,0.0
13207,2025-05-07 23:33:00.802,heart_rate,87,0.0
13208,2025-05-07 23:33:00.803,heart_rate,86,0.0
13209,2025-05-07 23:33:00.803,heart_rate,85,0.0
13210,2025-05-07 23:33:00.803,heart_rate,85,0.0
13211,2025-05-07 23:33:00.804,heart_rate,85,0.0
13212,2025-05-07 23:33:00.804,heart_rate,85,0.0
13213,2025-05-07 23:33:00.804,heart_rate,86,0.0
13214,2025-05-07 23:33:00.804,heart_rate,86,0.0
13215,2025-05-07 23:33:00.805,heart_rate,88,0.0
13216,2025-05-07 23:33:00.805,heart_rate,88,0.0
13217,2025-05-07 23:33:00.806,heart_rate,89,0.0
13218,2025-05-07 23:33:00.806,heart_rate,91,0.0
13219,2025-05-07 23:33:00.806,heart_rate,89,0.0
13220,2025-05-07 23:33:00.807,heart_rate,88,0.0
13221,2025-05-07 23:33:00.807,heart_rate,87,0.0
13222,2025-05-07 23:33:00.807,heart_rate,88,0.0
13223,2025-05-07 23:33:00.807,heart_rate,88,0.0
13224,2025-05-07 23:33:00.808,heart_rate,87,0.0
13225,2025-05-07 23:33:00.808,heart_rate,88,0.0
13226,2025-05-07 23:33:00.808,heart_rate,87,0.0
13227,2025-05-07 23:33:00.809,heart_rate,87,0.0
13228,2025-05-07 23:33:00.809,heart_rate,0,0.0
13229,2025-05-07 23:33:00.809,heart_rate,0,0.0
13230,2025-05-07 23:33:00.810,heart_rate,0,0.0
13231,2025-05-07 23:33:00.810,heart_rate,0,0.0
13232,2025-05-07 23:33:00.810,heart_rate,0,0.0
13233,2025-05-07 23:33:00.810,heart_rate,86,0.0
13234,2025-05-07 23:33:00.811,heart_rate,85,0.0
13235,2025-05-07 23:33:00.811,heart_rate,84,0.0
13236,2025-05-07 23:33:00.811,heart_rate,83,0.0
13237,2025-05-07 23:33:00.812,heart_rate,83,0.0
13238,2025-05-07 23:33:00.812,heart_rate,84,0.0
13239,2025-05-07 23:33:00.812,heart_rate,84,0.0
13240,2025-05-07 23:33:00.813,heart_rate,85,0.0
13241,2025-05-07 23:33:00.813,heart_rate,84,0.0
13242,2025-05-07 23:33:00.813,heart_rate,83,0.0
13243,2025-05-07 23:33:00.814,heart_rate,83,0.0
13244,2025-05-07 23:33:00.814,heart_rate,83,0.0
13245,2025-05-07 23:33:00.814,heart_rate,83,0.0
13246,2025-05-07 23:33:00.814,heart_rate,83,0.0
13247,2025-05-07 23:33:00.815,heart_rate,83,0.0
13248,2025-05-07 23:33:00.815,heart_rate,86,0.0
13249,2025-05-07 23:33:00.815,heart_rate,87,0.0
13250,2025-05-07 23:33:00.816,heart_rate,89,0.0
13251,2025-05-07 23:33:00.816,heart_rate,89,0.0
13252,2025-05-07 23:33:00.816,heart_rate,88,0.0
13253,2025-05-07 23:33:00.816,heart_rate,87,0.0
13254,2025-05-07 23:33:00.817,heart_rate,87,0.0
13255,2025-05-07 23:33:00.817,heart_rate,88,0.0
13256,2025-05-07 23:33:00.817,heart_rate,88,0.0
13257,2025-05-07 23:33:00.818,heart_rate,88,0.0
13258,2025-05-07 23:33:00.818,heart_rate,88,0.0
13259,2025-05-07 23:33:00.818,heart_rate,89,0.0
13260,2025-05-07 23:33:00.818,heart_rate,90,0.0
13261,2025-05-07 23:33:00.819,heart_rate,89,0.0
13262,2025-05-07 23:33:00.819,heart_rate,89,0.0
13263,2025-05-07 23:33:00.819,heart_rate,89,0.0
13264,2025-05-07 23:33:00.820,heart_rate,91,0.0
13265,2025-05-07 23:33:13.840,heart_rate,92,0.0
13266,2025-05-07 23:33:13.841,heart_rate,94,0.0
13267,2025-05-07 23:33:13.841,heart_rate,95,0.0
13268,2025-05-07 23:33:13.842,heart_rate,97,0.0
13269,2025-05-07 23:33:13.843,heart_rate,98,0.0
13270,2025-05-07 23:33:13.843,heart_rate,99,0.0
13271,2025-05-07 23:33:13.843,heart_rate,99,0.0
13272,2025-05-07 23:33:13.844,heart_rate,98,0.0
13273,2025-05-07 23:33:13.844,heart_rate,97,0.0
13274,2025-05-07 23:33:13.845,heart_rate,95,0.0
13275,2025-05-07 23:33:13.845,heart_rate,94,0.0
13276,2025-05-07 23:33:13.845,heart_rate,95,0.0
13277,2025-05-07 23:33:13.846,heart_rate,95,0.0
13278,2025-05-07 23:34:00.080,heart_rate,95,0.0
13279,2025-05-07 23:34:00.081,heart_rate,95,0.0
13280,2025-05-07 23:34:00.123,heart_rate,0,0.0
13281,2025-05-07 23:34:00.123,heart_rate,94,0.0
13282,2025-05-07 23:34:00.124,heart_rate,93,0.0
13283,2025-05-07 23:34:00.143,heart_rate,94,0.0
13284,2025-05-07 23:34:00.150,heart_rate,94,0.0
13285,2025-05-07 23:34:00.150,heart_rate,92,0.0
13286,2025-05-07 23:34:00.151,heart_rate,91,0.0
13287,2025-05-07 23:34:00.151,heart_rate,90,0.0
13288,2025-05-07 23:34:00.151,heart_rate,90,0.0
13289,2025-05-07 23:34:00.152,heart_rate,90,0.0
13290,2025-05-07 23:34:00.152,heart_rate,89,0.0
13291,2025-05-07 23:34:00.153,heart_rate,90,0.0
13292,2025-05-07 23:34:00.153,heart_rate,90,0.0
13293,2025-05-07 23:34:00.153,heart_rate,91,0.0
13294,2025-05-07 23:34:00.154,heart_rate,92,0.0
13295,2025-05-07 23:34:00.154,heart_rate,91,0.0
13296,2025-05-07 23:34:00.154,heart_rate,90,0.0
13297,2025-05-07 23:34:00.155,heart_rate,88,0.0
13298,2025-05-07 23:34:00.155,heart_rate,85,0.0
13299,2025-05-07 23:34:00.155,heart_rate,82,0.0
13300,2025-05-07 23:34:00.155,heart_rate,82,0.0
13301,2025-05-07 23:34:00.156,heart_rate,81,0.0
13302,2025-05-07 23:34:00.156,heart_rate,83,0.0
13303,2025-05-07 23:34:00.157,heart_rate,84,0.0
13304,2025-05-07 23:34:00.157,heart_rate,83,0.0
13305,2025-05-07 23:34:00.158,heart_rate,83,0.0
13306,2025-05-07 23:34:00.158,heart_rate,85,0.0
13307,2025-05-07 23:34:00.158,heart_rate,86,0.0
13308,2025-05-07 23:34:00.159,heart_rate,87,0.0
13309,2025-05-07 23:34:00.159,heart_rate,87,0.0
13310,2025-05-07 23:34:00.159,heart_rate,86,0.0
13311,2025-05-07 23:34:00.159,heart_rate,85,0.0
13312,2025-05-07 23:34:00.160,heart_rate,84,0.0
13313,2025-05-07 23:34:00.165,heart_rate,83,0.0
13314,2025-05-07 23:34:00.166,heart_rate,82,0.0
13315,2025-05-07 23:34:00.166,heart_rate,82,0.0
13316,2025-05-07 23:34:00.167,heart_rate,83,0.0
13317,2025-05-07 23:34:00.168,heart_rate,86,0.0
13318,2025-05-07 23:34:00.168,heart_rate,88,0.0
13319,2025-05-07 23:34:00.169,heart_rate,89,0.0
13320,2025-05-07 23:34:00.169,heart_rate,90,0.0
13321,2025-05-07 23:34:00.169,heart_rate,91,0.0
13322,2025-05-07 23:34:00.170,heart_rate,93,0.0
13323,2025-05-07 23:34:00.170,heart_rate,93,0.0
13324,2025-05-07 23:34:59.733,steps,13868,0.0
13325,2025-05-07 23:35:00.411,heart_rate,93,0.0
13326,2025-05-07 23:35:00.428,heart_rate,93,0.0
13327,2025-05-07 23:35:00.431,heart_rate,92,0.0
13328,2025-05-07 23:35:00.432,heart_rate,91,0.0
13329,2025-05-07 23:35:00.433,heart_rate,91,0.0
13330,2025-05-07 23:35:00.438,heart_rate,93,0.0
13331,2025-05-07 23:35:00.439,heart_rate,93,0.0
13332,2025-05-07 23:35:00.443,heart_rate,93,0.0
13333,2025-05-07 23:35:00.444,heart_rate,92,0.0
13334,2025-05-07 23:35:00.446,heart_rate,92,0.0
13335,2025-05-07 23:35:00.447,heart_rate,90,0.0
13336,2025-05-07 23:35:00.448,heart_rate,89,0.0
13337,2025-05-07 23:35:00.449,heart_rate,88,0.0
13338,2025-05-07 23:35:00.450,heart_rate,87,0.0
13339,2025-05-07 23:35:00.451,heart_rate,86,0.0
13340,2025-05-07 23:35:00.452,heart_rate,85,0.0
13341,2025-05-07 23:35:00.452,heart_rate,85,0.0
13342,2025-05-07 23:35:00.453,heart_rate,85,0.0
13343,2025-05-07 23:35:00.454,heart_rate,87,0.0
13344,2025-05-07 23:35:00.454,heart_rate,87,0.0
13345,2025-05-07 23:35:00.455,heart_rate,87,0.0
13346,2025-05-07 23:35:00.455,heart_rate,87,0.0
13347,2025-05-07 23:35:00.455,heart_rate,86,0.0
13348,2025-05-07 23:35:00.456,heart_rate,86,0.0
13349,2025-05-07 23:35:00.456,heart_rate,87,0.0
13350,2025-05-07 23:35:00.457,heart_rate,89,0.0
13351,2025-05-07 23:35:00.457,heart_rate,91,0.0
13352,2025-05-07 23:35:00.458,heart_rate,92,0.0
13353,2025-05-07 23:35:00.458,heart_rate,93,0.0
13354,2025-05-07 23:35:00.459,heart_rate,93,0.0
13355,2025-05-07 23:35:00.459,heart_rate,92,0.0
13356,2025-05-07 23:35:00.460,heart_rate,92,0.0
13357,2025-05-07 23:35:00.460,heart_rate,92,0.0
13358,2025-05-07 23:35:00.462,heart_rate,92,0.0
13359,2025-05-07 23:35:00.462,heart_rate,92,0.0
13360,2025-05-07 23:35:00.463,heart_rate,91,0.0
13361,2025-05-07 23:35:00.463,heart_rate,92,0.0
13362,2025-05-07 23:35:00.463,heart_rate,92,0.0
13363,2025-05-07 23:35:00.464,heart_rate,92,0.0
13364,2025-05-07 23:35:00.464,heart_rate,93,0.0
13365,2025-05-07 23:35:00.464,heart_rate,93,0.0
13366,2025-05-07 23:35:00.465,heart_rate,92,0.0
13367,2025-05-07 23:35:00.465,heart_rate,92,0.0
13368,2025-05-07 23:35:00.466,heart_rate,91,0.0
13369,2025-05-07 23:35:00.466,heart_rate,91,0.0
13370,2025-05-07 23:35:00.466,heart_rate,90,0.0
13371,2025-05-07 23:35:00.467,heart_rate,89,0.0
13372,2025-05-07 23:35:00.467,heart_rate,89,0.0
13373,2025-05-07 23:35:00.467,heart_rate,90,0.0
13374,2025-05-07 23:35:00.468,heart_rate,91,0.0
13375,2025-05-07 23:35:00.468,heart_rate,91,0.0
13376,2025-05-07 23:35:00.468,heart_rate,91,0.0
13377,2025-05-07 23:35:00.469,heart_rate,91,0.0
13378,2025-05-07 23:35:00.469,heart_rate,90,0.0
13379,2025-05-07 23:35:00.470,heart_rate,90,0.0
13380,2025-05-07 23:35:00.470,heart_rate,90,0.0
13381,2025-05-07 23:35:00.471,heart_rate,91,0.0
13382,2025-05-07 23:35:00.471,heart_rate,91,0.0
13383,2025-05-07 23:35:00.471,heart_rate,92,0.0
13384,2025-05-07 23:35:00.472,heart_rate,92,0.0
13385,2025-05-07 23:36:00.757,heart_rate,92,0.0
13386,2025-05-07 23:36:00.758,heart_rate,93,0.0
13387,2025-05-07 23:36:00.758,heart_rate,93,0.0
13388,2025-05-07 23:36:00.759,heart_rate,93,0.0
13389,2025-05-07 23:36:00.759,heart_rate,92,0.0
13390,2025-05-07 23:36:00.759,heart_rate,92,0.0
13391,2025-05-07 23:36:00.760,heart_rate,93,0.0
13392,2025-05-07 23:36:00.760,heart_rate,93,0.0
13393,2025-05-07 23:36:00.760,heart_rate,93,0.0
13394,2025-05-07 23:36:00.760,heart_rate,95,0.0
13395,2025-05-07 23:36:00.761,heart_rate,94,0.0
13396,2025-05-07 23:36:00.762,heart_rate,94,0.0
13397,2025-05-07 23:36:00.762,heart_rate,93,0.0
13398,2025-05-07 23:36:00.762,heart_rate,94,0.0
13399,2025-05-07 23:36:00.763,heart_rate,95,0.0
13400,2025-05-07 23:36:00.763,heart_rate,95,0.0
13401,2025-05-07 23:36:00.763,heart_rate,94,0.0
13402,2025-05-07 23:36:00.764,heart_rate,93,0.0
13403,2025-05-07 23:36:00.764,heart_rate,93,0.0
13404,2025-05-07 23:36:00.764,heart_rate,93,0.0
13405,2025-05-07 23:36:00.764,heart_rate,92,0.0
13406,2025-05-07 23:36:00.765,heart_rate,91,0.0
13407,2025-05-07 23:36:00.765,heart_rate,92,0.0
13408,2025-05-07 23:36:00.766,heart_rate,92,0.0
13409,2025-05-07 23:36:00.766,heart_rate,92,0.0
13410,2025-05-07 23:36:00.767,heart_rate,93,0.0
13411,2025-05-07 23:36:00.767,heart_rate,92,0.0
13412,2025-05-07 23:36:00.767,heart_rate,90,0.0
13413,2025-05-07 23:36:00.768,heart_rate,90,0.0
13414,2025-05-07 23:36:00.768,heart_rate,91,0.0
13415,2025-05-07 23:36:00.768,heart_rate,91,0.0
13416,2025-05-07 23:36:00.768,heart_rate,91,0.0
13417,2025-05-07 23:36:00.769,heart_rate,91,0.0
13418,2025-05-07 23:36:00.770,heart_rate,92,0.0
13419,2025-05-07 23:36:00.770,heart_rate,93,0.0
13420,2025-05-07 23:36:00.771,heart_rate,92,0.0
13421,2025-05-07 23:36:00.771,heart_rate,92,0.0
13422,2025-05-07 23:36:00.771,heart_rate,92,0.0
13423,2025-05-07 23:36:00.772,heart_rate,91,0.0
13424,2025-05-07 23:36:00.772,heart_rate,91,0.0
13425,2025-05-07 23:36:00.772,heart_rate,91,0.0
13426,2025-05-07 23:36:00.773,heart_rate,91,0.0
13427,2025-05-07 23:36:00.774,heart_rate,91,0.0
13428,2025-05-07 23:36:00.774,heart_rate,90,0.0
13429,2025-05-07 23:36:00.775,heart_rate,91,0.0
13430,2025-05-07 23:36:00.775,heart_rate,90,0.0
13431,2025-05-07 23:36:00.775,heart_rate,91,0.0
13432,2025-05-07 23:36:00.776,heart_rate,91,0.0
13433,2025-05-07 23:36:00.776,heart_rate,90,0.0
13434,2025-05-07 23:36:00.776,heart_rate,90,0.0
13435,2025-05-07 23:36:00.777,heart_rate,89,0.0
13436,2025-05-07 23:36:00.777,heart_rate,87,0.0
13437,2025-05-07 23:36:00.778,heart_rate,88,0.0
13438,2025-05-07 23:36:00.778,heart_rate,89,0.0
13439,2025-05-07 23:36:00.778,heart_rate,89,0.0
13440,2025-05-07 23:36:00.779,heart_rate,91,0.0
13441,2025-05-07 23:36:00.779,heart_rate,92,0.0
13442,2025-05-07 23:36:00.779,heart_rate,93,0.0
